Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1763057766.479572,29,97,111,129,33,41,102,34
1763057766.5267549,27,94,117,116,31,42,95,35
1763057766.5546076,29,80,85,91,35,42,93,35
1763057766.5867815,27,82,87,82,37,41,80,37
1763057766.61613,27,73,70,71,40,42,92,34
1763057766.6452444,23,57,64,68,38,42,96,31
1763057766.6760907,24,48,51,59,38,51,110,34
1763057766.7067554,27,41,45,59,40,55,112,33
1763057766.7277825,28,39,46,59,45,55,106,33
1763057766.7667513,29,38,44,56,49,65,106,27
1763057766.7878113,29,38,42,55,50,59,88,28
1763057766.8172243,27,38,35,63,48,56,89,33
1763057766.8395777,28,32,34,59,45,58,93,33
1763057766.8620772,27,36,36,61,45,48,83,35
1763057766.8995612,28,40,51,57,46,56,89,37
1763057766.9220755,28,40,53,49,49,54,93,34
1763057766.9678667,27,49,54,37,50,54,111,34
1763057766.997088,28,56,51,34,55,48,110,32
1763057767.0195758,28,62,56,32,56,51,111,32
1763057767.0420847,26,64,72,37,56,52,118,33
1763057767.0810761,28,95,102,55,52,52,110,31
1763057767.117182,31,104,102,60,49,52,109,29
1763057767.1395738,32,106,108,59,46,55,96,29
1763057767.1771314,30,95,103,68,46,53,85,32
1763057767.1996388,31,79,108,71,36,53,85,32
1763057767.2371716,29,88,107,70,36,53,97,36
1763057767.2595809,31,80,102,72,43,55,91,35
1763057767.2970555,31,84,116,60,51,63,110,37
1763057767.321076,32,88,122,67,51,57,107,35
1763057767.3585842,36,100,120,90,47,52,103,33
